03/08/2021 08:37:17,1627990637,-22.57,54598,7361,,,
03/08/2021 08:37:47,1627990667,-22.38,54549,7433,,,
03/08/2021 08:38:17,1627990697,-22.35,54626,7415,,,
03/08/2021 08:38:47,1627990727,-22.35,54542,5330,,,
03/08/2021 08:39:17,1627990757,-22.38,54493,9431,,,
03/08/2021 08:39:47,1627990787,-22.32,54542,7995,,,
03/08/2021 08:40:17,1627990817,-22.44,54542,7479,,,
03/08/2021 08:40:47,1627990847,-22.47,54535,7441,,,
03/08/2021 08:41:17,1627990877,-22.54,54521,7425,,,
03/08/2021 08:41:47,1627990907,-22.54,54577,5364,,,
03/08/2021 08:42:17,1627990937,-22.38,54584,5345,,,
03/08/2021 08:42:47,1627990967,-22.35,54612,7390,,,
03/08/2021 08:43:17,1627990997,-22.47,54584,7360,,,
03/08/2021 08:43:47,1627991027,-22.54,54472,7344,,,
03/08/2021 08:44:17,1627991057,-22.47,54493,7435,,,
03/08/2021 08:44:47,1627991087,-22.35,54598,7416,,,
03/08/2021 08:45:17,1627991117,-22.5,54556,7404,,,
03/08/2021 08:45:47,1627991147,-22.41,54507,7386,,,
03/08/2021 08:46:17,1627991177,-22.41,54353,8721,,,
03/08/2021 08:46:47,1627991207,-22.5,54472,5331,,,
03/08/2021 08:47:17,1627991237,-22.47,54584,7449,,,
03/08/2021 08:47:47,1627991267,-22.38,54535,7427,,,
03/08/2021 08:48:17,1627991297,-22.38,54577,7412,,,
03/08/2021 08:48:47,1627991327,-22.44,54458,7390,,,
03/08/2021 08:49:17,1627991357,-22.47,54584,7835,,,
03/08/2021 08:49:47,1627991387,-22.57,54542,7360,,,
03/08/2021 08:50:18,1627991418,-22.5,54598,7358,,,
03/08/2021 08:50:48,1627991448,-22.44,54451,7438,,,
03/08/2021 08:51:18,1627991478,-22.41,54556,7330,,,
03/08/2021 08:51:48,1627991508,-22.29,54577,7401,,,
03/08/2021 08:52:18,1627991538,-22.41,54507,7385,,,
03/08/2021 08:52:48,1627991568,-22.35,54577,7368,,,
03/08/2021 08:53:18,1627991598,-22.38,54612,5332,,,
03/08/2021 08:53:48,1627991628,-22.26,54423,5391,,,
03/08/2021 08:54:18,1627991658,-22.32,54598,7435,,,
03/08/2021 08:54:48,1627991688,-22.23,54486,7921,,,
03/08/2021 08:55:18,1627991718,-22.38,54584,5344,,,
03/08/2021 08:55:48,1627991748,-22.38,54605,5432,,,
03/08/2021 08:56:18,1627991778,-22.35,54563,5418,,,
03/08/2021 08:56:48,1627991808,-22.26,54605,7344,,,
03/08/2021 08:57:18,1627991838,-22.29,54556,10298,,,
03/08/2021 08:57:48,1627991868,-22.38,54619,5367,,,
03/08/2021 08:58:18,1627991898,-22.44,54612,8935,,,
03/08/2021 08:58:48,1627991928,-22.47,54584,8325,,,
03/08/2021 08:59:18,1627991958,-22.29,54493,5420,,,
03/08/2021 08:59:48,1627991988,-22.35,54549,7361,,,
03/08/2021 09:00:18,1627992018,-22.35,54542,7436,,,
03/08/2021 09:00:48,1627992048,-22.44,54549,8344,,,
03/08/2021 09:01:18,1627992078,-22.35,54598,7417,,,
03/08/2021 09:01:48,1627992108,-22.32,54528,7391,,,
03/08/2021 09:02:18,1627992138,-22.38,54598,7374,,,
03/08/2021 09:02:48,1627992168,-22.5,54528,7358,,,
03/08/2021 09:03:18,1627992198,-22.35,54570,7344,,,
03/08/2021 09:03:48,1627992228,-22.5,54570,7429,,,
03/08/2021 09:04:18,1627992258,-22.54,54605,7413,,,
03/08/2021 09:04:48,1627992288,-22.2,54423,7398,,,
03/08/2021 09:05:18,1627992318,-22.35,54598,5441,,,
03/08/2021 09:05:48,1627992348,-22.47,54542,7334,,,
03/08/2021 09:06:18,1627992378,-22.69,54521,7350,,,
03/08/2021 09:06:48,1627992408,-22.44,54591,7444,,,
03/08/2021 09:07:18,1627992438,-22.47,54612,7536,,,
03/08/2021 09:07:48,1627992468,-22.54,54507,5360,,,
03/08/2021 09:08:48,1627992528,-22.47,54605,8910,,,
03/08/2021 09:09:18,1627992558,-22.5,54542,9412,,,
03/08/2021 09:09:48,1627992588,-22.47,54542,5399,,,
03/08/2021 09:10:18,1627992618,-22.47,54619,7428,,,
03/08/2021 09:10:48,1627992648,-22.41,54563,7413,,,
03/08/2021 09:11:18,1627992678,-22.35,54619,7398,,,
03/08/2021 09:11:48,1627992708,-22.29,54612,7380,,,
03/08/2021 09:12:18,1627992738,-22.47,54605,7367,,,
03/08/2021 09:12:48,1627992768,-22.35,54598,7349,,,
03/08/2021 09:13:18,1627992798,-22.5,54584,7436,,,
03/08/2021 09:13:48,1627992828,-22.44,54605,7420,,,
03/08/2021 09:14:18,1627992858,-22.38,54528,7412,,,
03/08/2021 09:14:48,1627992888,-22.47,54556,5349,,,
03/08/2021 09:15:18,1627992918,-22.35,54612,7374,,,
03/08/2021 09:15:49,1627992949,-22.5,54626,7360,,,
03/08/2021 09:16:19,1627992979,-22.35,54619,7751,,,
03/08/2021 09:16:49,1627993009,-22.38,54626,7428,,,
03/08/2021 09:17:19,1627993039,-22.41,54626,7411,,,
03/08/2021 09:17:49,1627993069,-22.5,54577,7392,,,
03/08/2021 09:18:19,1627993099,-22.32,54612,10861,,,
03/08/2021 09:18:49,1627993129,-22.38,54633,7364,,,
03/08/2021 09:19:19,1627993159,-22.26,54514,7349,,,
03/08/2021 09:19:49,1627993189,-22.23,54563,7436,,,
