01/08/2021 09:56:40,1627822600,-17.41
01/08/2021 09:57:10,1627822630,-17.47
01/08/2021 09:57:39,1627822659,-17.5
01/08/2021 09:58:08,1627822688,-17.47
01/08/2021 09:58:38,1627822718,-17.53
01/08/2021 09:59:07,1627822747,-17.38
01/08/2021 09:59:37,1627822777,-17.41
01/08/2021 10:00:06,1627822806,-17.44
01/08/2021 10:00:35,1627822835,-17.68
01/08/2021 10:01:05,1627822865,-17.38
01/08/2021 10:01:34,1627822894,-17.38
01/08/2021 10:02:04,1627822924,-17.44
01/08/2021 10:02:33,1627822953,-17.41
01/08/2021 10:03:03,1627822983,-17.47
01/08/2021 10:03:32,1627823012,-17.41
01/08/2021 10:04:01,1627823041,-17.38
01/08/2021 10:04:31,1627823071,-17.59
01/08/2021 10:05:00,1627823100,-17.59
01/08/2021 10:05:29,1627823129,-17.62
01/08/2021 10:05:59,1627823159,-17.71
