05/08/2021 08:47:26,1628164046,-30.23,54991,7442,,
05/08/2021 08:47:56,1628164076,-30.29,55060,7425,,
05/08/2021 08:48:26,1628164106,-30.07,54850,7411,,
05/08/2021 08:48:56,1628164136,-30.13,55039,7499,,
05/08/2021 08:49:26,1628164166,-30.23,55103,7379,,
05/08/2021 08:49:56,1628164196,-29.98,54857,7365,,
05/08/2021 08:50:26,1628164226,-30.01,54935,5406,,
05/08/2021 08:50:56,1628164256,-30.35,54962,7436,,
05/08/2021 08:51:26,1628164286,-30.01,54879,10900,,
05/08/2021 08:51:56,1628164316,-30.07,54935,7402,,
05/08/2021 08:52:26,1628164346,-30.01,54942,7389,,
05/08/2021 08:52:56,1628164376,-30.07,54829,8394,,
05/08/2021 08:53:26,1628164406,-30.07,54829,7355,,
05/08/2021 08:53:56,1628164436,-30.23,54983,7443,,
05/08/2021 08:54:26,1628164466,-30.13,54948,8561,,
05/08/2021 08:54:56,1628164496,-30.16,54935,7328,,
05/08/2021 08:55:26,1628164526,-30.16,54857,7330,,
05/08/2021 08:55:56,1628164556,-30.23,54948,7392,,
05/08/2021 08:56:26,1628164586,-30.23,54998,7875,,
05/08/2021 08:56:56,1628164616,-30.2,54920,7345,,
05/08/2021 08:57:26,1628164646,-30.07,54955,7434,,
05/08/2021 08:57:56,1628164676,-30.13,55004,7329,,
05/08/2021 08:58:26,1628164706,-30.29,55011,7910,,
05/08/2021 08:58:56,1628164736,-30.13,54948,7384,,
05/08/2021 08:59:26,1628164766,-30.23,54976,7984,,
05/08/2021 08:59:56,1628164796,-30.13,54955,7350,,
05/08/2021 09:00:26,1628164826,-29.95,54879,5395,,
05/08/2021 09:00:56,1628164856,-30.07,54969,5386,,
05/08/2021 09:01:26,1628164886,-30.29,55004,5355,,
05/08/2021 09:01:56,1628164916,-30.23,54886,7385,,
05/08/2021 09:02:26,1628164946,-30.07,54969,7377,,
05/08/2021 09:02:56,1628164976,-30.1,54913,7353,,
05/08/2021 09:03:26,1628165006,-30.23,54955,7340,,
05/08/2021 09:03:56,1628165036,-30.2,54906,7427,,
05/08/2021 09:04:26,1628165066,-30.13,54955,7329,,
05/08/2021 09:04:56,1628165096,-30.26,55011,7395,,
05/08/2021 09:05:27,1628165127,-30.07,54948,6155,,
05/08/2021 09:05:57,1628165157,-30.2,54998,7362,,
05/08/2021 09:06:27,1628165187,-29.92,54879,7350,,
05/08/2021 09:06:57,1628165217,-30.1,54991,7430,,
05/08/2021 09:07:27,1628165247,-30.01,54998,7417,,
05/08/2021 09:07:57,1628165277,-29.98,54857,7400,,
05/08/2021 09:08:27,1628165307,-29.98,54886,7383,,
05/08/2021 09:08:57,1628165337,-30.23,54879,7369,,
05/08/2021 09:09:27,1628165367,-30.26,54927,5408,,
05/08/2021 09:09:57,1628165397,-29.98,54879,7347,,
05/08/2021 09:10:27,1628165427,-30.23,54991,7424,,
05/08/2021 09:10:57,1628165457,-30.2,54976,7408,,
05/08/2021 09:11:27,1628165487,-30.13,55011,7403,,
05/08/2021 09:11:57,1628165517,-30.04,54843,7377,,
05/08/2021 09:12:27,1628165547,-30.23,55004,7380,,
05/08/2021 09:12:57,1628165577,-30.2,54906,7346,,
05/08/2021 09:13:27,1628165607,-30.26,54983,7433,,
05/08/2021 09:13:57,1628165637,-30.47,54948,7414,,
05/08/2021 09:14:27,1628165667,-30.23,54955,7405,,
05/08/2021 09:14:57,1628165697,-30.2,54942,7386,,
05/08/2021 09:15:27,1628165727,-30.23,54998,7577,,
